id,mean_AU01_r,mean_AU02_r,mean_AU04_r,mean_AU05_r,mean_AU06_r,mean_AU07_r,mean_AU09_r,mean_AU10_r,mean_AU12_r,mean_AU14_r,mean_AU15_r,mean_AU17_r,mean_AU20_r,mean_AU23_r,mean_AU25_r,mean_AU26_r,mean_AU45_r,mean_AU01_c,mean_AU02_c,mean_AU04_c,mean_AU05_c,mean_AU06_c,mean_AU07_c,mean_AU09_c,mean_AU10_c,mean_AU12_c,mean_AU14_c,mean_AU15_c,mean_AU17_c,mean_AU20_c,mean_AU23_c,mean_AU25_c,mean_AU26_c,mean_AU45_c,mean_gaze_0_x,mean_gaze_0_y,mean_gaze_0_z,mean_gaze_1_x,mean_gaze_1_y,mean_gaze_1_z,mean_gaze_angle_x,mean_gaze_angle_y,std_AU01_r,std_AU02_r,std_AU04_r,std_AU05_r,std_AU06_r,std_AU07_r,std_AU09_r,std_AU10_r,std_AU12_r,std_AU14_r,std_AU15_r,std_AU17_r,std_AU20_r,std_AU23_r,std_AU25_r,std_AU26_r,std_AU45_r,std_AU01_c,std_AU02_c,std_AU04_c,std_AU05_c,std_AU06_c,std_AU07_c,std_AU09_c,std_AU10_c,std_AU12_c,std_AU14_c,std_AU15_c,std_AU17_c,std_AU20_c,std_AU23_c,std_AU25_c,std_AU26_c,std_AU45_c,std_gaze_0_x,std_gaze_0_y,std_gaze_0_z,std_gaze_1_x,std_gaze_1_y,std_gaze_1_z,std_gaze_angle_x,std_gaze_angle_y
chdf_Counting1,0.185366667,0.0919,0.036533333,0.0533,1.199633333,1.134266667,0.035333333,0.4478,0.7009,0.5628,0.1169,0.2676,0.103833333,0.1366,0.210266667,0.199466667,0.446266667,0.226666667,0.293333333,0.016666667,0.643333333,0.19,0.013333333,0,0.153333333,0.33,0.76,0.016666667,0.08,0.056666667,0.893333333,0.026666667,0.016666667,0.183333333,-0.241686187,0.122963403,-0.949526023,-0.46584285,0.126537837,-0.865586923,-0.3703,0.134173333,0.326393384,0.21388442,0.150555212,0.149342293,0.185048666,0.35967348,0.055880506,0.178122388,0.210737334,0.318258472,0.167853027,0.201463475,0.173155754,0.245963616,0.177577329,0.178817321,0.703119705,0.4193747,0.456050614,0.128232996,0.479815554,0.392956379,0.114889312,0,0.360910529,0.47099837,0.42779672,0.128232996,0.271746488,0.231590882,0.309204756,0.161376465,0.128232996,0.387586075,0.110830649,0.110985944,0.018707011,0.076523901,0.10400016,0.03354494,0.092654553,0.112001448
chdf_Counting2,0.2137,0.0967,0.0839,0.0986,1.498133333,0.744166667,0.057433333,0.987833333,0.689633333,0.590033333,0.145033333,0.3431,0.123066667,0.0951,0.4443,0.302733333,0.330266667,0.223333333,0.146666667,0,0.05,0.356666667,0.18,0.01,0.81,0.083333333,0.503333333,0.093333333,0.123333333,0.173333333,0.336666667,0.276666667,0.15,0.19,-0.263454873,0.153187423,-0.93862079,-0.502279127,0.190860593,-0.833087463,-0.406183333,0.189173333,0.299989927,0.204563595,0.259724172,0.273090892,0.231513521,0.289294446,0.115595357,0.400319653,0.221684488,0.443995615,0.199836887,0.313271747,0.187488048,0.155910284,0.426552459,0.268896908,0.495358317,0.417175832,0.354364411,0,0.218309099,0.479815554,0.384829372,0.099664991,0.392956379,0.276847196,0.500824293,0.291385037,0.329368843,0.379167662,0.473359398,0.448097676,0.357668032,0.392956379,0.110636727,0.116222788,0.021337857,0.087254517,0.091047124,0.037523598,0.0974162,0.107566157
chdf_Counting3,0.2136,0.1118,0.073166667,0.1042,1.2135,0.5579,0.070366667,0.553766667,0.789266667,0.6668,0.129733333,0.3731,0.2237,0.106433333,0.305133333,0.338166667,0.285666667,0.283333333,0.286666667,0,0.23,0.063333333,0.033333333,0.09,0.143333333,0.153333333,0.723333333,0.276666667,0.1,0.303333333,0.173333333,0.136666667,0.316666667,0.14,-0.152543327,0.208435403,-0.94733414,-0.380597437,0.22715175,-0.88019188,-0.282086667,0.231736667,0.314834521,0.219020532,0.151168157,0.267428658,0.277694913,0.307230465,0.168785349,0.330877235,0.222080755,0.367141758,0.174576206,0.408527075,0.347374255,0.176493945,0.316541166,0.287301432,0.409717117,0.451369772,0.45296004,0,0.421535654,0.24396849,0.179805419,0.286659926,0.35099794,0.360910529,0.448097676,0.448097676,0.300501253,0.460466053,0.379167662,0.344069035,0.465953429,0.347566793,0.141710249,0.122210729,0.030753942,0.112494101,0.117603867,0.049200384,0.13063572,0.125270973
chdf_Math,0.219866667,0.106533333,0.057366667,0.063066667,1.2322,0.252733333,0.080733333,0.869333333,0.469966667,0.5423,0.119733333,0.3755,0.103633333,0.1353,0.402066667,0.2836,0.2553,0.08,0.176666667,0,0.21,0.093333333,0.006666667,0.106666667,0.253333333,0.003333333,0.36,0.05,0.286666667,0.163333333,0.28,0.206666667,0.206666667,0.166666667,-0.066545223,0.2709974,-0.949194843,-0.31607796,0.35307069,-0.868813413,-0.206136667,0.329143333,0.396304816,0.237434692,0.100480778,0.136898012,0.399554719,0.278247975,0.181231745,0.558533875,0.220774705,0.280334923,0.192609077,0.291660137,0.1659788,0.264097333,0.392047701,0.236252175,0.35410858,0.271746488,0.382023597,0,0.407988786,0.291385037,0.081513006,0.309204756,0.435646856,0.057735027,0.480802006,0.218309099,0.45296004,0.370287183,0.449749094,0.405590806,0.405590806,0.373300683,0.098954953,0.068168175,0.058724893,0.084547306,0.078199989,0.063718486,0.094043706,0.075104227
chdf_Reading,0.266633333,0.100866667,0.041266667,0.1164,1.214266667,0.3884,0.0825,0.4445,0.6813,0.694533333,0.333533333,0.562766667,0.135133333,0.201666667,0.479966667,0.420433333,0.292633333,0.13,0.216666667,0.01,0.106666667,0.093333333,0.036666667,0.033333333,0.256666667,0.296666667,0.65,0.323333333,0.296666667,0.013333333,0.16,0.263333333,0.19,0.19,-0.11065999,0.269971847,-0.944152453,-0.3634977,0.29214642,-0.871448507,-0.25451,0.298596667,0.491309423,0.199442154,0.085350324,0.277743608,0.300380687,0.383309964,0.15847966,0.323980392,0.325922375,0.440477981,0.5750866,0.534209019,0.209577491,0.417271623,0.426343635,0.399541726,0.359024224,0.336865345,0.412661914,0.099664991,0.309204756,0.291385037,0.188256094,0.179805419,0.437523689,0.457551527,0.477766543,0.468530281,0.457551527,0.114889312,0.367218597,0.441177607,0.392956379,0.392956379,0.09794625,0.115229765,0.025549725,0.085180374,0.118124646,0.04433366,0.088315279,0.120648778
chdf_Relax,0.289733333,0.13608,0.06384,0.113346667,0.6214,0.236066667,0.08872,0.540573333,0.053813333,0.082453333,0.124106667,0.393133333,0.0942,0.12724,0.452506667,0.380386667,0.223906667,0.185333333,0.176,0,0.101333333,0,0.026666667,0.110666667,0,0,0.016,0.038666667,0.118666667,0.074666667,0.528,0.236,0.196,0.065333333,-0.115078637,0.280917407,-0.937408372,-0.375172944,0.314778604,-0.854413171,-0.263806667,0.317176,0.483498525,0.343884344,0.132346295,0.273577642,0.25819552,0.315771665,0.16531788,0.380726334,0.102416033,0.18022344,0.179846959,0.283983058,0.16011457,0.281680506,0.481939073,0.448529995,0.323293411,0.388827045,0.381074302,0,0.301970977,0,0.161214792,0.313928267,0,0,0.125558831,0.192927924,0.323611683,0.263028137,0.499548528,0.42490555,0.397233423,0.247278017,0.064953654,0.066353687,0.099216975,0.073108956,0.074646882,0.092628689,0.068440018,0.070407917
chdf_Speaking,0.3984,0.163066667,0.0795,0.153366667,1.265233333,0.392466667,0.114033333,0.35,0.733066667,0.6174,0.3332,0.7402,0.1654,0.162133333,0.544433333,0.6369,0.339233333,0.256666667,0.25,0.02,0.263333333,0.223333333,0.023333333,0.023333333,0.263333333,0.346666667,0.75,0.363333333,0.316666667,0.06,0.41,0.276666667,0.21,0.163333333,-0.148813127,0.26400647,-0.934697683,-0.389162187,0.267988173,-0.862151687,-0.289326667,0.284946667,0.683507656,0.354059963,0.165620602,0.354515542,0.398970597,0.387836701,0.252044613,0.273825861,0.343957777,0.402816057,0.608342031,0.688100454,0.276897842,0.257989621,0.543325582,0.605198265,0.418115391,0.437523689,0.433736199,0.140233918,0.441177607,0.417175832,0.151212122,0.151212122,0.441177607,0.476703657,0.433736199,0.481763298,0.465953429,0.237883645,0.492655082,0.448097676,0.407988786,0.370287183,0.120074289,0.114112287,0.061861916,0.093867992,0.125629715,0.074852372,0.111390332,0.126957333
chdf_Stroop,0.119966667,0.068366667,0.057866667,0.046966667,1.449633333,0.7815,0.029533333,1.0742,0.543366667,0.7913,0.116533333,0.3011,0.136866667,0.0937,0.324633333,0.345533333,0.1714,0,0.17,0,0.006666667,0.573333333,0,0,0.99,0.1,0.76,0.093333333,0.173333333,0.153333333,0.03,0.056666667,0,0,-0.098491013,0.27399681,-0.9558593,-0.36113671,0.317566563,-0.875412613,-0.245906667,0.312453333,0.161179802,0.141706037,0.136141706,0.093853577,0.193940477,0.279387918,0.045209829,0.20046024,0.252031875,0.29920068,0.167806971,0.227959811,0.246732863,0.191353155,0.248568205,0.268091325,0.228833102,0,0.376260424,0,0.081513006,0.495419375,0,0,0.099664991,0.300501253,0.42779672,0.291385037,0.379167662,0.360910529,0.170872246,0.231590882,0,0,0.026510839,0.028203632,0.008072892,0.031327628,0.032931264,0.0180724,0.025552712,0.031417799
chdf_Video1,0.139195402,0.087712644,0.094551724,0.048678161,0.529988506,0.45783908,0.062781609,0.393896552,0.228298851,0.050551724,0.122827586,0.29054023,0.100114943,0.119517241,0.219770115,0.406896552,0.353344828,0.188505747,0.120689655,0,0.098850575,0.012643678,0,0.048275862,0.040229885,0,0.042528736,0.098850575,0.101149425,0.042528736,0.964367816,0.326436782,0.324137931,0.205747126,-0.089324256,0.214129739,-0.965362237,-0.345965559,0.22423657,-0.901984341,-0.227950575,0.229493103,0.202481262,0.186324599,0.124143905,0.10112702,0.317113891,0.385693131,0.127114876,0.25315703,0.254357383,0.151238596,0.16983863,0.2214027,0.16926018,0.203325622,0.24719032,0.442420922,0.511495209,0.391340468,0.325953653,0,0.298632962,0.111795265,0,0.214471851,0.19661097,0,0.201908149,0.298632962,0.301699922,0.201908149,0.185477961,0.46917889,0.468321076,0.404479043,0.050404526,0.051680036,0.066688234,0.06774108,0.05414518,0.065919754,0.058821793,0.052850871
chdf_Video2,0.22040678,0.088152542,0.256762712,0.052983051,0.391033898,0.193627119,0.095050847,0.799220339,0.231118644,0.47479661,0.189457627,0.268525424,0.112677966,0.124254237,0.414728814,0.561966102,0.235135593,0.393220339,0.384745763,0,0.559322034,0,0.013559322,0.042372881,0.111864407,0.050847458,0.108474576,0.083050847,0.086440678,0.118644068,0.047457627,0.338983051,0.208474576,0.137288136,-0.093528215,0.191213219,-0.974789351,-0.317769327,0.274262346,-0.904174205,-0.215457627,0.242852542,0.319955171,0.176365333,0.253741165,0.124696915,0.443320679,0.287414084,0.178712375,0.613432882,0.340891326,0.490988964,0.271025301,0.202487993,0.207707058,0.249156205,0.471148412,0.505885093,0.346619716,0.488879529,0.486948002,0,0.496889696,0,0.115750489,0.201609306,0.315467016,0.219872537,0.311242723,0.276193224,0.281252128,0.323643611,0.212796029,0.473765736,0.406562523,0.344443305,0.043440002,0.049897268,0.010320587,0.055281677,0.050290913,0.026405601,0.046160502,0.050865016
ctzy_Breathing,0.054411111,0.029566667,1.164088889,0.020833333,0.193277778,0.074533333,0.022733333,0.3872,0.012322222,0.926166667,0.0656,0.182866667,0.053088889,0.040955556,0.148088889,0.133222222,0.139,0,0,0,1,0.04,0.075555556,0,0.526666667,0.004444444,0.968888889,0,0.068888889,0,1,0,0,0.06,0.126643869,0.087558213,-0.986283664,-0.043618828,0.023861648,-0.997498729,0.04183,0.056142222,0.068897143,0.055569966,0.110908639,0.043391728,0.120709944,0.122831373,0.039027043,0.211056835,0.03717868,0.289611521,0.088729608,0.192856878,0.082132404,0.098581588,0.133266954,0.11929276,0.241310613,0,0,0,0,0.196068136,0.264432614,0,0.499565996,0.066555339,0.173714535,0,0.253405918,0,0,0,0,0.237618889,0.02648769,0.05298288,0.005881849,0.035295161,0.035596542,0.003774268,0.024378207,0.040007394
ctzy_Counting1,0.344033333,0.175033333,0.9167,0.044833333,1.215533333,1.222966667,0.062733333,1.166833333,0.886366667,2.125433333,0.123533333,0.416566667,0.069833333,0.089066667,0.5476,0.3287,0.522066667,0.33,0.293333333,0,0.816666667,0.946666667,0.77,0,0.953333333,1,1,0.056666667,0.276666667,0.016666667,0.986666667,0.11,0.02,0.37,0.113578857,0.09383172,-0.975281,-0.073316153,0.126965487,-0.978515007,0.021366667,0.112606667,0.556462849,0.425922959,0.340985357,0.097457506,0.298832817,0.432796227,0.10880867,0.330644914,0.399904419,0.296095233,0.162137217,0.313456102,0.105711345,0.139819983,0.509454006,0.284482708,0.745756599,0.47099837,0.456050614,0,0.387586075,0.225072762,0.421535654,0,0.211276315,0,0,0.231590882,0.448097676,0.128232996,0.114889312,0.313412547,0.140233918,0.483610999,0.11257669,0.118359495,0.023035513,0.09264224,0.11067296,0.015876458,0.101633871,0.115878982
ctzy_Counting2,0.3141,0.126466667,0.712433333,0.087066667,1.1446,1.111933333,0.063133333,1.127633333,1.208766667,2.751233333,0.1164,0.699366667,0.077466667,0.090966667,0.6335,0.241,0.410233333,0.27,0.283333333,0,0.55,0.676666667,0.573333333,0.036666667,0.976666667,0.973333333,1,0.083333333,0.453333333,0.023333333,0.966666667,0.22,0.05,0.19,0.156186353,0.182650457,-0.956090743,-0.009689797,0.194995367,-0.970549437,0.077403333,0.19417,0.494201349,0.300018141,0.286997627,0.210091704,0.394761907,0.51551474,0.114976436,0.327516344,0.376283728,0.350363613,0.15498961,0.482781724,0.150064364,0.146303616,0.503025711,0.226666257,0.620882648,0.444701245,0.451369772,0,0.498324953,0.468530281,0.495419375,0.188256094,0.151212122,0.161376465,0,0.276847196,0.498649235,0.151212122,0.179805419,0.414938445,0.218309099,0.392956379,0.1161248,0.11562461,0.037084024,0.102976344,0.094788721,0.019856006,0.110632602,0.108867419
ctzy_Counting3,0.282466667,0.128466667,0.737566667,0.048366667,0.902266667,0.928266667,0.062133333,0.786,1.0008,2.288433333,0.1411,0.274033333,0.093133333,0.081033333,0.666433333,0.317166667,0.298666667,0.293333333,0.326666667,0,0.856666667,0.62,0.806666667,0,0.97,0.993333333,1,0.04,0.026666667,0.056666667,0.58,0.126666667,0.066666667,0.18,0.074859333,0.127684617,-0.971975623,-0.081321947,0.149433687,-0.968072833,-0.002486667,0.140756667,0.389719798,0.285772407,0.261492524,0.102397672,0.301685669,0.465338007,0.122954633,0.211908038,0.344440839,0.399600819,0.202105448,0.209436413,0.151801387,0.111192678,0.483161563,0.244684574,0.380781043,0.456050614,0.469777812,0,0.35099794,0.486197449,0.395571923,0,0.170872246,0.081513006,0,0.196286597,0.161376465,0.231590882,0.494383167,0.333154913,0.249860608,0.384829372,0.105382227,0.09440922,0.082220234,0.108671706,0.094942676,0.080573487,0.105907307,0.095715458
ctzy_Math,0.212533333,0.0945,0.990066667,0.0283,1.2081,1.463,0.047033333,0.845633333,1.3149,2.7941,0.096333333,0.314,0.064166667,0.096866667,0.415566667,0.219666667,0.1646,0.136666667,0.166666667,0,0.36,0.91,0.986666667,0.026666667,1,1,1,0.073333333,0.186666667,0,0.926666667,0.186666667,0.006666667,0.126666667,0.110912403,0.27274675,-0.95208039,-0.033251987,0.241675047,-0.967195303,0.040366667,0.261776667,0.375256767,0.219691369,0.175512614,0.062597963,0.262219858,0.499806317,0.104872269,0.177279513,0.214250635,0.338073714,0.130072872,0.281233547,0.095526908,0.146865291,0.417291809,0.202457863,0.276633198,0.344069035,0.373300683,0,0.480802006,0.286659926,0.114889312,0.161376465,0,0,0,0.261118425,0.390294746,0,0.261118425,0.390294746,0.081513006,0.333154913,0.058194452,0.057321799,0.014180266,0.053220477,0.045674552,0.010905633,0.055121443,0.050946166
ctzy_Reading,0.1944,0.094066667,0.889333333,0.049666667,0.653466667,0.753566667,0.065633333,0.590066667,0.822333333,2.2162,0.114133333,0.403766667,0.0867,0.1108,0.675,0.4994,0.418266667,0.156666667,0.206666667,0,0.733333333,0.38,0.893333333,0,0.943333333,0.886666667,1,0.146666667,0.226666667,0.003333333,0.823333333,0.183333333,0.086666667,0.156666667,0.135237277,0.180966833,-0.96870552,-0.03539418,0.200951803,-0.972973523,0.051266667,0.19434,0.297557459,0.194028225,0.212337419,0.126204785,0.299596131,0.375313843,0.113172253,0.295041512,0.357243098,0.413568644,0.142702941,0.326966618,0.120284404,0.197714432,0.503769404,0.386058429,0.469726665,0.364093535,0.405590806,0,0.442955514,0.486197449,0.309204756,0,0.231590882,0.317529482,0,0.354364411,0.4193747,0.057735027,0.382023597,0.387586075,0.281816057,0.364093535,0.055068717,0.084437302,0.021086996,0.060253122,0.087128948,0.022478874,0.047554534,0.08739097
ctzy_Relax,0.09004,0.030066667,1.16356,0.022466667,0.54768,0.434773333,0.033746667,0.713653333,0.09248,1.936413333,0.13612,0.214786667,0.42352,0.398973333,0.343773333,0.351213333,0.14544,0.066666667,0.033333333,0,0.990666667,0.405333333,0.304,0,0.638666667,0.154666667,1,0.008,0.169333333,0.32,1,0.006666667,0.306666667,0.038666667,0.205841376,0.079252532,-0.974279405,0.014996375,0.082174148,-0.995293241,0.111669333,0.081785333,0.132081512,0.059706633,0.126903108,0.0500085,0.232605728,0.332883008,0.06188162,0.57593181,0.161718851,0.428818434,0.188436081,0.156165312,0.633989958,0.584098714,0.318223166,0.349471842,0.226136072,0.249610288,0.179625284,0,0.096221448,0.491284068,0.46028957,0,0.48070746,0.361827926,0,0.089143679,0.375296352,0.466787447,0,0.081431343,0.461417487,0.192927924,0.034286113,0.030071179,0.007142484,0.031402862,0.037570773,0.004403364,0.02901857,0.030463058
ctzy_Speaking,0.361,0.167633333,0.659466667,0.065166667,1.097266667,1.337566667,0.0567,0.7686,1.169866667,2.3342,0.151766667,0.465866667,0.098566667,0.1413,0.785,0.478066667,0.327933333,0.22,0.236666667,0,0.563333333,0.786666667,0.823333333,0.053333333,0.993333333,0.973333333,1,0.213333333,0.166666667,0.04,0.763333333,0.23,0.103333333,0.143333333,0.112470887,0.190340523,-0.96643017,-0.057596927,0.201135853,-0.969179617,0.02875,0.199196667,0.611506993,0.39407408,0.253769671,0.19055009,0.328562078,0.505559472,0.108652941,0.252848733,0.449924537,0.394940866,0.19741781,0.397447014,0.225074374,0.285204808,0.655409954,0.358763571,0.406676384,0.414938445,0.425746115,0,0.496801363,0.410345587,0.382023597,0.225072762,0.081513006,0.161376465,0,0.410345587,0.373300683,0.196286597,0.425746115,0.421535654,0.304902346,0.35099794,0.089554193,0.093643982,0.020041162,0.093963256,0.08879774,0.016132284,0.089495731,0.09147051
ctzy_Stroop,0.2512,0.089566667,0.865366667,0.034366667,1.4768,2.159233333,0.063733333,1.087033333,1.207466667,2.819866667,0.1093,0.259533333,0.060833333,0.075066667,0.503533333,0.350633333,0.231066667,0.193333333,0.15,0,0.04,1,0.996666667,0,1,1,1,0.02,0.003333333,0,0.956666667,0.133333333,0.003333333,0.07,0.136487553,0.220870177,-0.964136797,-0.071051913,0.250616133,-0.963831657,0.03395,0.239816667,0.407388157,0.20440994,0.139471766,0.070710197,0.175757586,0.413785541,0.114798335,0.153632272,0.297733212,0.263730598,0.155005157,0.179614365,0.083947182,0.108358051,0.370818739,0.245976177,0.342197593,0.395571923,0.357668032,0,0.196286597,0,0.057735027,0,0,0,0,0.140233918,0.057735027,0,0.203946569,0.340502612,0.057735027,0.255573328,0.030735316,0.04471556,0.009685461,0.025447361,0.049084133,0.011204769,0.023730387,0.046339048
ctzy_Video1,0.140172414,0.084988506,1.061218391,0.047252874,1.373850575,1.429229885,0.065965517,1.549770115,0.716103448,2.233712644,0.089689655,0.158482759,0.078011494,0.058563218,0.223758621,0.160022989,0.140563218,0.075862069,0.067816092,0,0.756321839,0.971264368,0.857471264,0,1,0.631034483,1,0,0.005747126,0,1,0.197701149,0.004597701,0.22183908,0.181122915,0.130330006,-0.973628199,-0.043103936,0.146766653,-0.987289282,0.070268966,0.14038046,0.359465263,0.339104876,0.271107579,0.168042046,0.522044534,0.535022218,0.128406804,0.145248305,0.618673077,0.554030019,0.124940567,0.120140871,0.128310523,0.110000021,0.262495349,0.142349185,0.238001905,0.264929596,0.251574674,0,0.429547665,0.167158646,0.3497927,0,0,0.482802126,0,0,0.075635127,0,0,0.398494581,0.067689207,0.415722446,0.042155976,0.020953096,0.006568111,0.032452006,0.027915617,0.005584376,0.034210562,0.020311529
ctzy_Video2,0.076440678,0.051491525,1.043711864,0.034728814,1.278661017,1.181576271,0.036627119,1.453864407,0.558779661,1.993728814,0.096067797,0.165508475,0.064813559,0.065237288,0.137508475,0.158389831,0.140474576,0.03559322,0.066101695,0,0.952542373,1,0.477966102,0,1,0.645762712,1,0.003389831,0.001694915,0,1,0,0,0.045762712,0.157548053,0.116811675,-0.979221625,-0.055933168,0.118623373,-0.990439151,0.051564407,0.118986441,0.114360445,0.118670389,0.240250192,0.101806323,0.326399929,0.486916486,0.085999447,0.207129255,0.401963182,0.444991743,0.132656528,0.11988391,0.116501998,0.111858181,0.124947782,0.144532325,0.211270982,0.185430909,0.248670604,0,0.212796029,0,0.499938127,0,0,0.47868738,0,0.058172805,0.041169348,0,0,0,0,0.209147379,0.041021089,0.030471518,0.007206203,0.034394241,0.025197185,0.003934196,0.034900563,0.025394406
cxj0_Breathing,0.1703,0.074244444,0.300611111,0.135322222,0.556555556,0.810366667,0.050655556,1.048244444,1.353111111,1.267211111,0.078444444,0.386033333,0.090811111,0.159511111,0.282333333,0.2893,0.283066667,0.13,0.168888889,0,0.131111111,0.195555556,0.52,0.023333333,0.608888889,0.666666667,0.988888889,0.115555556,0.231111111,0.001111111,0.216666667,0.104444444,0.032222222,0.177777778,-0.0413916,0.209391219,-0.969861294,-0.19328662,0.246005522,-0.940388322,-0.122211111,0.232928889,0.275547829,0.14966996,0.269132756,0.380545839,0.495754974,0.49910262,0.111986379,0.244466289,0.422177059,0.560919613,0.104170126,0.324527104,0.155291924,0.320057324,0.378791621,0.297543631,0.35442748,0.336490425,0.374862064,0,0.337709501,0.396848293,0.499877627,0.151043828,0.488270527,0.471666631,0.104880296,0.319868963,0.4217777,0.033333333,0.412202635,0.306006285,0.176687968,0.382538148,0.084212383,0.080988983,0.013248861,0.113874183,0.057394285,0.039366586,0.097698202,0.066520861
cxj0_Counting1,0.3315,0.1571,0.239133333,0.074766667,1.1055,0.967633333,0.1202,1.422533333,1.7894,1.513233333,0.185733333,1.009333333,0.111533333,0.3862,0.747833333,0.527433333,0.417533333,0.143333333,0.233333333,0.013333333,0.323333333,0.6,0.546666667,0.05,0.983333333,0.903333333,0.94,0.186666667,0.35,0.076666667,0.173333333,0.336666667,0.13,0.306666667,-0.05673644,0.192384737,-0.955877793,-0.156763837,0.194915603,-0.938505427,-0.112576667,0.20118,0.516203743,0.328117041,0.436592057,0.159510997,0.491424198,0.617190797,0.248416981,0.401477516,0.41489287,0.586941405,0.270080743,0.70909445,0.170571484,0.778545226,0.580161699,0.438101421,0.505898898,0.35099794,0.423659273,0.114889312,0.468530281,0.490716492,0.498649235,0.218309099,0.128232996,0.295997077,0.237883645,0.390294746,0.477766543,0.266506362,0.379167662,0.473359398,0.336865345,0.461880215,0.149060333,0.129325463,0.062707601,0.170056664,0.133917033,0.081440016,0.165557043,0.133979935
cxj0_Counting2,0.372533333,0.101666667,0.334166667,0.0962,0.829433333,0.755533333,0.147666667,1.2421,1.485033333,1.052733333,0.2404,0.8396,0.187666667,0.4655,0.635766667,0.540766667,0.33,0.223333333,0.45,0.173333333,0.05,0.373333333,0.56,0.056666667,0.85,0.746666667,0.686666667,0.23,0.396666667,0.22,0.17,0.306666667,0.14,0.22,-0.175515893,0.24905002,-0.841781047,-0.321704557,0.265663423,-0.78017507,-0.27267,0.281703333,0.544049829,0.19763287,0.405711282,0.18923776,0.608714869,0.673132285,0.322633222,0.567786222,0.611498241,0.815904526,0.379171567,0.609732525,0.351939522,0.679264862,0.591575538,0.465356783,0.519955619,0.417175832,0.498324953,0.379167662,0.218309099,0.484497694,0.497216331,0.231590882,0.357668032,0.435646856,0.464623653,0.421535654,0.490023092,0.414938445,0.376260424,0.461880215,0.347566793,0.414938445,0.207011549,0.109697773,0.253144438,0.244311383,0.114507079,0.254784421,0.248867995,0.115670744
cxj0_Counting3,0.398766667,0.1279,0.0994,0.166766667,0.471333333,0.682133333,0.123633333,1.293966667,0.971866667,0.9166,0.2729,0.651866667,0.1633,0.3731,0.559966667,0.446766667,0.389233333,0.31,0.193333333,0.1,0,0.193333333,0.6,0.083333333,0.886666667,0.3,0.78,0.26,0.246666667,0.17,0.64,0.223333333,0.153333333,0.203333333,-0.188224683,0.357879933,-0.86916986,-0.37740606,0.356132183,-0.797999097,-0.31855,0.393276667,0.553141359,0.297531522,0.195613194,0.37035084,0.346017315,0.645089075,0.24676868,0.698469372,0.437276286,0.676034898,0.495115192,0.587598009,0.260046516,0.614091539,0.483007924,0.414184793,0.519886544,0.463265998,0.395571923,0.300501253,0,0.395571923,0.490716492,0.276847196,0.317529482,0.459023247,0.414938445,0.439367134,0.43179127,0.376260424,0.480802006,0.417175832,0.360910529,0.403150912,0.173469383,0.118839007,0.130487414,0.200115348,0.099642774,0.155577598,0.2083241,0.105118885
cxj0_Math,0.366866667,0.2156,0.252366667,0.122166667,0.508833333,1.031966667,0.071766667,1.224733333,1.0429,0.8738,0.205433333,0.5059,0.189533333,0.255666667,0.6841,0.5947,0.3671,0.206666667,0.306666667,0.093333333,0.133333333,0.233333333,0.646666667,0.08,0.9,0.426666667,0.793333333,0.226666667,0.296666667,0.133333333,0.533333333,0.276666667,0.16,0.306666667,-0.092297913,0.26618049,-0.951040137,-0.212511033,0.27603477,-0.92772491,-0.160803333,0.280786667,0.528376876,0.447434127,0.307475532,0.286740952,0.542034726,0.596224295,0.146937109,0.431294538,0.608638969,0.547535274,0.291012784,0.401634857,0.325612028,0.504145911,0.632954681,0.498000259,0.466216455,0.405590806,0.461880215,0.291385037,0.340502612,0.423659273,0.478803786,0.271746488,0.300501253,0.495419375,0.405590806,0.4193747,0.457551527,0.340502612,0.499721215,0.448097676,0.367218597,0.461880215,0.098324013,0.07674004,0.025476968,0.1055187,0.073788101,0.038099415,0.102031627,0.067220357
cxj0_Reading,0.422633333,0.1426,0.231533333,0.097066667,0.8895,0.784566667,0.087233333,1.112233333,1.411266667,0.998366667,0.1959,0.658166667,0.185833333,0.414933333,0.604533333,0.579633333,0.3582,0.186666667,0.526666667,0.1,0.01,0.393333333,0.85,0.033333333,0.833333333,0.586666667,0.866666667,0.25,0.26,0.323333333,0.49,0.226666667,0.146666667,0.18,-0.161188913,0.321011323,-0.88942887,-0.30895063,0.382133307,-0.825072347,-0.25914,0.377963333,0.722449891,0.395426073,0.275730072,0.23169449,0.568671,0.575125531,0.160869332,0.426411501,0.70294678,0.599767234,0.266811076,0.497278519,0.320915766,0.755632802,0.472328023,0.517901799,0.475413666,0.390294746,0.500122616,0.300501253,0.099664991,0.489305927,0.357668032,0.179805419,0.373300683,0.493254385,0.340502612,0.433736199,0.439367134,0.468530281,0.500735245,0.4193747,0.354364411,0.384829372,0.148177581,0.09104881,0.152154332,0.128164735,0.110480328,0.15050416,0.143218757,0.103921899
